date,state,district,pincode,bio_age_5_17,bio_age_17_
2025-01-04,Madhya Pradesh,khargone,451220.0,257.0,249.0
2025-01-04,West Bengal,purba medinipur,721654.0,157.0,134.0
2025-01-04,West Bengal,bankura,722142.0,61.0,63.0
2025-01-04,Tamil Nadu,thoothukkudi,628802.0,70.0,67.0
2025-01-04,Bihar,nalanda,801304.0,220.0,193.0
2025-01-04,Kerala,palakkad,678596.0,44.0,24.0
2025-01-04,Andhra Pradesh,srikakulam,532219.0,141.0,51.0
2025-01-04,Haryana,jind,126125.0,228.0,453.0
2025-01-04,Tripura,khowai,799205.0,368.0,58.0
2025-01-04,Bihar,buxar,802126.0,202.0,206.0
2025-01-04,Tamil Nadu,coimbatore,642001.0,248.0,134.0
2025-01-04,Telangana,mahabubnagar,509104.0,100.0,71.0
2025-01-04,Tamil Nadu,kanyakumari,629161.0,72.0,29.0
2025-01-04,Maharashtra,raigarh,402305.0,19.0,74.0
2025-01-04,West Bengal,kolkata,700031.0,17.0,73.0
2025-01-04,Maharashtra,chandrapur,442507.0,16.0,37.0
2025-01-04,Kerala,kasaragod,671326.0,26.0,19.0
2025-01-04,Odisha,mayurbhanj,757081.0,49.0,79.0
2025-01-04,Jammu And Kashmir,rajouri,185233.0,81.0,269.0
2025-01-04,West Bengal,nadia,741401.0,35.0,34.0
2025-01-04,Bihar,madhubani,843319.0,54.0,52.0
2025-01-04,West Bengal,north 24 parganas,700114.0,36.0,71.0
2025-01-04,Jharkhand,purbi singhbhum,831015.0,21.0,81.0
2025-01-04,West Bengal,dakshin dinajpur,733126.0,195.0,32.0
2025-01-04,Assam,karimganj,788722.0,143.0,41.0
2025-01-04,Assam,karimganj,788156.0,68.0,18.0
2025-01-04,Assam,nalbari,781369.0,231.0,36.0
2025-01-04,Bihar,purnia,854102.0,879.0,824.0
2025-01-04,Gujarat,vadodara,391440.0,212.0,417.0
2025-01-04,Tamil Nadu,viluppuram,607201.0,52.0,56.0
2025-01-04,Madhya Pradesh,indore,453441.0,764.0,675.0
2025-01-04,Andhra Pradesh,kurnool,518674.0,102.0,20.0
2025-01-04,Uttar Pradesh,baghpat,250617.0,296.0,179.0
2025-01-04,Uttar Pradesh,bara banki,225203.0,157.0,88.0
2025-01-04,Haryana,panchkula,133302.0,339.0,382.0
2025-01-04,Karnataka,bengaluru,560084.0,179.0,234.0
2025-01-04,Bihar,nawada,805124.0,594.0,451.0
2025-01-04,Karnataka,chamrajanagar,571313.0,188.0,197.0
2025-01-04,Uttar Pradesh,mainpuri,206303.0,208.0,159.0
2025-01-04,Andhra Pradesh,anantapur,515787.0,65.0,29.0
2025-01-04,Kerala,thiruvananthapuram,695523.0,62.0,139.0
2025-01-04,Kerala,kollam,691014.0,87.0,109.0
2025-01-04,Uttar Pradesh,kannauj,209727.0,926.0,393.0
2025-01-04,West Bengal,south twenty four parganas,743347.0,56.0,221.0
2025-01-04,Odisha,cuttack,753009.0,28.0,80.0
2025-01-04,Rajasthan,dungarpur,314036.0,93.0,176.0
2025-01-04,Karnataka,chitradurga,577522.0,314.0,290.0
2025-01-04,Karnataka,bijapur,586210.0,47.0,53.0
2025-01-04,Maharashtra,mumbai city,400017.0,367.0,280.0
2025-01-04,Chhattisgarh,gaurela-pendra-marwahi,495119.0,20.0,208.0
2025-01-04,Andhra Pradesh,nizamabad,503175.0,32.0,46.0
2025-01-04,Gujarat,vadodara,391761.0,45.0,74.0
2025-01-04,Telangana,mahabubnagar,509201.0,107.0,400.0
2025-01-04,Odisha,jajapur,755018.0,247.0,256.0
2025-01-04,Maharashtra,raigarh,410208.0,130.0,201.0
2025-01-04,West Bengal,jalpaiguri,735235.0,10.0,10.0
2025-01-04,Telangana,rajanna sircilla,505302.0,66.0,84.0
2025-01-04,Rajasthan,sawai madhopur,322214.0,259.0,215.0
2025-01-04,Tripura,dhalai,799285.0,551.0,218.0
2025-01-04,Rajasthan,jodhpur,342012.0,32.0,67.0
2025-01-04,Jammu And Kashmir,samba,181141.0,71.0,74.0
2025-01-04,Kerala,kottayam,686516.0,14.0,32.0
2025-01-04,West Bengal,darjeeling,734104.0,11.0,30.0
2025-01-04,Maharashtra,satara,415536.0,10.0,31.0
2025-01-04,West Bengal,jalpaiguri,736182.0,26.0,83.0
2025-01-04,Manipur,jiribam,795115.0,11.0,34.0
2025-01-04,Assam,dhemaji,787061.0,107.0,45.0
2025-01-04,West Bengal,barddhaman,712512.0,31.0,29.0
2025-01-04,Andhra Pradesh,dr. b. r. ambedkar konaseema,533262.0,23.0,24.0
2025-01-04,Madhya Pradesh,rewa,486001.0,1176.0,664.0
2025-01-04,Karnataka,belgaum,591287.0,11.0,32.0
2025-01-04,Maharashtra,jalgaon,425103.0,170.0,437.0
2025-01-04,Rajasthan,tonk,304503.0,43.0,67.0
2025-01-04,Andhra Pradesh,west godavari,534313.0,418.0,86.0
2025-01-04,Tamil Nadu,madurai,625102.0,47.0,52.0
2025-01-04,Rajasthan,jhunjhunun,333304.0,52.0,127.0
2025-01-04,Maharashtra,ahmadnagar,413705.0,100.0,253.0
2025-01-04,Gujarat,vadodara,391110.0,212.0,271.0
2025-01-04,Andhra Pradesh,vizianagaram,532122.0,184.0,29.0
2025-01-04,Gujarat,ahmedabad,382140.0,45.0,39.0
2025-01-04,Madhya Pradesh,damoh,470675.0,502.0,317.0
2025-01-04,Tamil Nadu,tiruppur,638460.0,21.0,27.0
2025-01-04,Maharashtra,buldhana,443001.0,514.0,748.0
2025-01-04,Uttar Pradesh,mau,275306.0,128.0,84.0
2025-01-04,Bihar,nalanda,803113.0,295.0,312.0
2025-01-04,Andhra Pradesh,khammam,507203.0,26.0,61.0
2025-01-04,Jharkhand,deoghar,814116.0,40.0,47.0
2025-01-04,Uttarakhand,pauri garhwal,246275.0,55.0,67.0
2025-01-04,Tamil Nadu,ramanathapuram,623525.0,79.0,221.0
2025-01-04,Maharashtra,solapur,413322.0,75.0,214.0
2025-01-04,Telangana,warangal,506143.0,43.0,15.0
2025-01-04,Maharashtra,palghar,401506.0,17.0,25.0
2025-01-04,Andhra Pradesh,krishna,521156.0,72.0,23.0
2025-01-04,Karnataka,tumkur,572118.0,21.0,76.0
2025-01-04,Rajasthan,barmer,344043.0,114.0,199.0
2025-01-04,Bihar,siwan,841507.0,102.0,116.0
2025-01-04,West Bengal,bankura,722146.0,40.0,70.0
2025-01-04,Gujarat,anand,388140.0,22.0,34.0
2025-01-04,Kerala,palakkad,678541.0,46.0,65.0
2025-01-04,Andhra Pradesh,visakhapatnam,531127.0,512.0,87.0
2025-01-04,Odisha,ganjam,761006.0,36.0,61.0
2025-01-04,Punjab,sangrur,148021.0,46.0,41.0
2025-01-04,Himachal Pradesh,shimla,171218.0,17.0,10.0
2025-01-04,Meghalaya,ri bhoi,793101.0,14.0,40.0
2025-01-04,Jammu And Kashmir,doda,182143.0,114.0,163.0
2025-01-04,Karnataka,shimoga,577229.0,11.0,16.0
2025-01-04,Rajasthan,sirohi,307028.0,37.0,62.0
2025-01-04,Andhra Pradesh,n. t. r,521225.0,13.0,29.0
2025-01-04,Andhra Pradesh,west godavari,534210.0,102.0,33.0
2025-01-04,Punjab,ferozepur,142060.0,71.0,147.0
2025-01-04,Madhya Pradesh,rewa,486450.0,364.0,188.0
2025-01-04,Andhra Pradesh,annamayya,516269.0,107.0,39.0
2025-01-04,Andhra Pradesh,vizianagaram,535128.0,624.0,85.0
2025-01-04,Gujarat,ahmedabad,382110.0,351.0,326.0
2025-01-04,Bihar,siwan,841226.0,888.0,856.0
2025-01-04,Kerala,thrissur,680724.0,95.0,53.0
2025-01-04,Maharashtra,chandrapur,442904.0,84.0,406.0
2025-01-04,Delhi,west delhi,110026.0,135.0,186.0
2025-01-04,Uttar Pradesh,hardoi,241202.0,993.0,229.0
2025-01-04,Kerala,thrissur,679532.0,69.0,125.0
2025-01-04,Haryana,rohtak,124303.0,164.0,334.0
2025-01-04,Bihar,jehanabad,804406.0,131.0,80.0
2025-01-04,Karnataka,belagavi,591129.0,73.0,50.0
2025-01-04,Uttar Pradesh,farrukhabad,209743.0,178.0,106.0
2025-01-04,Gujarat,anand,388320.0,95.0,92.0
2025-01-04,Odisha,bargarh,768034.0,80.0,99.0
2025-01-04,Telangana,wanaparthy,509110.0,20.0,68.0
2025-01-04,Bihar,purnia,854101.0,379.0,266.0
2025-01-04,Bihar,sheohar,843316.0,91.0,202.0
2025-01-04,Andhra Pradesh,visakhapatnam,531075.0,236.0,53.0
2025-01-04,Maharashtra,kolhapur,416223.0,154.0,89.0
2025-01-04,Tamil Nadu,villupuram,604301.0,86.0,29.0
2025-01-04,Tamil Nadu,ariyalur,612902.0,124.0,71.0
2025-01-04,Rajasthan,pali,306305.0,49.0,115.0
2025-01-04,Karnataka,uttara kannada,581315.0,12.0,14.0
2025-01-04,Bihar,jehanabad,804423.0,63.0,113.0
2025-01-04,Orissa,cuttack,753003.0,10.0,55.0
2025-01-04,Tamil Nadu,chennai,600112.0,77.0,125.0
2025-01-04,Tamil Nadu,tiruppur,638812.0,49.0,100.0
2025-01-04,Kerala,thrissur,680101.0,15.0,43.0
2025-01-04,Maharashtra,mumbai city,400028.0,54.0,63.0
2025-01-04,Tamil Nadu,tiruvannamalai,606902.0,201.0,204.0
2025-01-04,Kerala,pathanamthitta,689642.0,30.0,24.0
2025-01-04,Uttar Pradesh,ambedkar nagar,224205.0,27.0,24.0
2025-01-04,Gujarat,surat,394155.0,24.0,13.0
2025-01-04,Gujarat,arvalli,383307.0,37.0,41.0
2025-01-04,Assam,chirang,783372.0,493.0,79.0
2025-01-04,Himachal Pradesh,shimla,171007.0,38.0,82.0
2025-01-04,Bihar,gopalganj,841503.0,422.0,320.0
2025-01-04,Tamil Nadu,tiruchirappalli,639103.0,36.0,149.0
2025-01-04,Andhra Pradesh,nellore,524309.0,409.0,112.0
2025-01-04,Madhya Pradesh,neemuch,458220.0,403.0,165.0
2025-01-04,Uttarakhand,haridwar,247667.0,1013.0,886.0
2025-01-04,Rajasthan,jalor,343030.0,149.0,351.0
2025-01-04,Rajasthan,sawai madhopur,322023.0,182.0,294.0
2025-01-04,Rajasthan,pali,306302.0,94.0,157.0
2025-01-04,Rajasthan,pratapgarh,313611.0,214.0,256.0
2025-01-04,Uttar Pradesh,moradabad,244501.0,1141.0,507.0
2025-01-04,Karnataka,bijapur,586103.0,32.0,42.0
2025-01-04,Odisha,baleswar,756023.0,97.0,142.0
2025-01-04,Odisha,kendujhar,758021.0,367.0,434.0
2025-01-04,Maharashtra,gadchiroli,442707.0,148.0,493.0
2025-01-04,Karnataka,ballari,583121.0,156.0,78.0
2025-01-04,Maharashtra,chandrapur,441205.0,120.0,254.0
2025-01-04,Gujarat,surat,394510.0,212.0,267.0
2025-01-04,Maharashtra,kolhapur,416209.0,471.0,299.0
2025-01-04,Odisha,balangir,767001.0,220.0,199.0
2025-01-04,Uttar Pradesh,amroha,244241.0,1300.0,207.0
2025-01-04,Karnataka,chitradurga,577541.0,76.0,99.0
2025-01-04,Chhattisgarh,bemetara,491338.0,79.0,318.0
2025-01-04,Uttar Pradesh,sant kabir nagar,272176.0,328.0,179.0
2025-01-04,Andhra Pradesh,chittoor,517619.0,249.0,73.0
2025-01-04,Jharkhand,east singhbhum,832104.0,1284.0,725.0
2025-01-04,Maharashtra,mumbai,400056.0,76.0,172.0
2025-01-04,Maharashtra,mumbai,400065.0,129.0,365.0
2025-01-04,Karnataka,chitradurga,577531.0,38.0,60.0
2025-01-04,Maharashtra,solapur,413317.0,93.0,133.0
2025-01-04,Gujarat,ahmedabad,382265.0,102.0,81.0
2025-01-04,Tamil Nadu,perambalur,621653.0,48.0,20.0
2025-01-04,Uttar Pradesh,agra,283115.0,485.0,151.0
2025-01-04,Karnataka,bangalore,560015.0,19.0,89.0
2025-01-04,Odisha,sundergarh,770075.0,37.0,17.0
2025-01-04,Tamil Nadu,tiruvannamalai,632518.0,13.0,11.0
2025-01-04,Maharashtra,palghar,401701.0,33.0,39.0
2025-01-04,Tamil Nadu,coimbatore,641037.0,50.0,122.0
2025-01-04,Tamil Nadu,karur,639203.0,25.0,25.0
2025-01-04,Uttar Pradesh,bahraich,271830.0,1227.0,464.0
2025-01-04,Maharashtra,sangli,415411.0,70.0,150.0
2025-01-04,Andhra Pradesh,cuddapah,516396.0,140.0,53.0
2025-01-04,Andhra Pradesh,chittoor,517132.0,361.0,118.0
2025-01-04,Karnataka,gulbarga,585105.0,58.0,105.0
2025-01-04,Telangana,k.v. rangareddy,501501.0,163.0,372.0
2025-01-04,Madhya Pradesh,rewa,486111.0,730.0,361.0
2025-01-04,Maharashtra,kolhapur,416507.0,209.0,311.0
2025-01-04,Punjab,bathinda,151105.0,52.0,109.0
2025-01-04,Karnataka,tumkur,572127.0,29.0,55.0
2025-01-04,Rajasthan,jhalawar,326001.0,188.0,274.0
2025-01-04,Maharashtra,beed,431515.0,469.0,1191.0
2025-01-04,Telangana,nizamabad,503144.0,62.0,52.0
2025-01-04,Karnataka,gadag,582115.0,70.0,53.0
2025-01-04,Odisha,jajpur,755013.0,52.0,80.0
2025-01-04,Tamil Nadu,villupuram,607203.0,80.0,48.0
2025-01-04,Andhra Pradesh,east godavari,533238.0,415.0,103.0
2025-01-04,Jharkhand,dhanbad,828305.0,238.0,240.0
2025-01-04,West Bengal,malda,732127.0,30.0,43.0
2025-01-04,Kerala,kannur,670693.0,100.0,99.0
2025-01-04,Andhra Pradesh,prakasam,523291.0,72.0,23.0
2025-01-04,Delhi,south west delhi,110023.0,191.0,213.0
2025-01-04,Odisha,malkangiri,764044.0,859.0,632.0
2025-01-04,Punjab,shaheed bhagat singh nagar,144511.0,14.0,26.0
2025-01-04,Maharashtra,palghar,401503.0,16.0,21.0
2025-01-04,Maharashtra,solapur,413212.0,68.0,105.0
2025-01-04,Jammu And Kashmir,samba,184141.0,59.0,95.0
2025-01-04,Tamil Nadu,krishnagiri,635105.0,145.0,97.0
2025-01-04,Gujarat,vadodara,391520.0,39.0,38.0
2025-01-04,Karnataka,bijapur,586115.0,32.0,53.0
2025-01-04,Kerala,kottayam,686517.0,13.0,12.0
2025-01-04,Andaman And Nicobar Islands,south andaman,744112.0,12.0,12.0
2025-01-04,Tamil Nadu,tirunelveli,627355.0,20.0,75.0
2025-01-04,Meghalaya,east khasi hills,793003.0,28.0,76.0
2025-01-04,Maharashtra,osmanabad,413504.0,546.0,548.0
2025-01-04,Gujarat,junagadh,362265.0,100.0,345.0
2025-01-04,Rajasthan,sawai madhopur,322028.0,51.0,86.0
2025-01-04,Chhattisgarh,bastar,494442.0,213.0,1223.0
2025-01-04,Rajasthan,bikaner,334201.0,101.0,152.0
2025-01-04,Tamil Nadu,madurai,625532.0,351.0,270.0
2025-01-04,Uttar Pradesh,mahoba,210433.0,304.0,136.0
2025-01-04,Ladakh,leh,194106.0,30.0,71.0
2025-01-04,Bihar,saharsa,852127.0,1038.0,1333.0
2025-01-04,Punjab,kapurthala,144601.0,497.0,965.0
2025-01-04,Tamil Nadu,erode,638052.0,108.0,147.0
2025-01-04,Rajasthan,baran,325202.0,188.0,417.0
2025-01-04,Kerala,idukki,685615.0,44.0,15.0
2025-01-04,Kerala,alappuzha,690103.0,39.0,70.0
2025-01-04,Jharkhand,hazaribagh,825311.0,751.0,841.0
2025-01-04,Telangana,mahabubnagar,509207.0,108.0,66.0
2025-01-04,Uttar Pradesh,aligarh,202133.0,597.0,189.0
2025-01-04,Punjab,ludhiana,141101.0,56.0,75.0
2025-01-04,Uttar Pradesh,saharanpur,247129.0,449.0,279.0
2025-01-04,Tamil Nadu,nagapattinam,611002.0,104.0,117.0
2025-01-04,Jharkhand,seraikela-kharsawan,832401.0,218.0,555.0
2025-01-04,Kerala,kottayam,686576.0,33.0,59.0
2025-01-04,Tamil Nadu,tiruvallur,600076.0,40.0,83.0
2025-01-04,Himachal Pradesh,kangra,177034.0,27.0,13.0
2025-01-04,Karnataka,dakshina kannada,574313.0,33.0,28.0
2025-01-04,Bihar,rohtas,821308.0,63.0,113.0
2025-01-04,Punjab,moga,152028.0,53.0,76.0
2025-01-04,Karnataka,belgaum,591107.0,30.0,35.0
2025-01-04,Telangana,warangal,506342.0,38.0,30.0
2025-01-04,Tamil Nadu,sivaganga,630210.0,63.0,72.0
2025-01-04,Tamil Nadu,dindigul,624610.0,66.0,111.0
2025-01-04,Jharkhand,godda,814102.0,50.0,32.0
2025-01-04,Assam,cachar,788816.0,151.0,22.0
2025-01-04,Karnataka,bengaluru,560026.0,514.0,512.0
2025-01-04,Kerala,thrissur,680565.0,14.0,29.0
2025-01-04,Jharkhand,simdega,835228.0,356.0,503.0
2025-01-04,Karnataka,mysuru,571302.0,59.0,28.0
2025-01-04,Uttarakhand,tehri garhwal,249001.0,94.0,159.0
2025-01-04,Punjab,fatehgarh sahib,140406.0,407.0,581.0
2025-01-04,Andhra Pradesh,nellore,524201.0,1169.0,255.0
2025-01-04,Gujarat,bhavnagar,364710.0,277.0,707.0
2025-01-04,Odisha,kandhamal,762027.0,30.0,45.0
2025-01-04,Bihar,vaishali,844124.0,298.0,363.0
2025-01-04,Tamil Nadu,the nilgiris,643211.0,123.0,175.0
2025-01-04,Tamil Nadu,tiruppur,641668.0,36.0,65.0
2025-01-04,Uttar Pradesh,agra,282003.0,735.0,403.0
2025-01-04,Karnataka,kalaburagi,585310.0,225.0,189.0
2025-01-04,Uttar Pradesh,bara banki,225119.0,251.0,85.0
2025-01-04,Telangana,warangal,506172.0,54.0,33.0
2025-01-04,Karnataka,gulbarga,585313.0,50.0,84.0
2025-01-04,Chhattisgarh,mungeli,495334.0,544.0,2600.0
2025-01-04,West Bengal,south 24 parganas,743338.0,332.0,261.0
2025-01-04,West Bengal,howrah,711403.0,70.0,191.0
2025-01-04,Maharashtra,ahmadnagar,413719.0,91.0,112.0
2025-01-04,Tamil Nadu,tiruvallur,600058.0,41.0,90.0
2025-01-04,Telangana,peddapalli,505185.0,24.0,134.0
2025-01-04,Himachal Pradesh,kangra,176030.0,29.0,25.0
2025-01-04,Kerala,ernakulam,682020.0,53.0,126.0
2025-01-04,Odisha,gajapati,761201.0,93.0,95.0
2025-01-04,Tamil Nadu,salem,636111.0,465.0,132.0
2025-01-04,Andhra Pradesh,east godavari,533346.0,105.0,32.0
2025-01-04,Orissa,bargarh,768028.0,13.0,27.0
2025-01-04,Uttar Pradesh,meerut,250110.0,178.0,133.0
2025-01-04,Madhya Pradesh,mandsaur,458553.0,129.0,149.0
2025-01-04,Tamil Nadu,kancheepuram,603112.0,83.0,176.0
2025-01-04,Andhra Pradesh,parvathipuram manyam,535527.0,25.0,27.0
2025-01-04,Maharashtra,nashik,422303.0,129.0,358.0
2025-01-04,Maharashtra,ahmadnagar,413714.0,112.0,182.0
2025-01-04,Telangana,adilabad,504104.0,31.0,34.0
2025-01-04,Andhra Pradesh,kurnool,518348.0,502.0,98.0
2025-01-04,Andhra Pradesh,prakasam,523101.0,695.0,213.0
2025-01-04,Maharashtra,raigarh,402111.0,32.0,107.0
2025-01-04,Telangana,warangal,506101.0,242.0,179.0
2025-01-04,Maharashtra,mumbai suburban,400078.0,357.0,220.0
2025-01-04,Chhattisgarh,dhamtari,493661.0,22.0,129.0
2025-01-04,Kerala,kozhikode,673016.0,61.0,68.0
2025-01-04,Karnataka,haveri,581111.0,108.0,144.0
2025-01-04,Chhattisgarh,koriya,497778.0,69.0,694.0
2025-01-04,Madhya Pradesh,narsinghpur,487225.0,165.0,108.0
2025-01-04,Himachal Pradesh,kullu,175101.0,175.0,135.0
2025-01-04,Andhra Pradesh,anantapur,515241.0,12.0,30.0
2025-01-04,Telangana,khammam,507167.0,50.0,38.0
2025-01-04,Andhra Pradesh,west godavari,534197.0,99.0,24.0
2025-01-04,Uttar Pradesh,gonda,271202.0,628.0,303.0
2025-01-04,Karnataka,bengaluru,562157.0,94.0,56.0
2025-01-04,Chhattisgarh,uttar bastar kanker,494230.0,24.0,93.0
2025-01-04,Manipur,thoubal,795130.0,239.0,101.0
2025-01-04,Tamil Nadu,nagapattinam,609306.0,19.0,38.0
2025-01-04,Uttarakhand,almora,263628.0,10.0,12.0
2025-01-04,Tamil Nadu,tirunelveli,627116.0,55.0,255.0
2025-01-04,Uttarakhand,chamoli,246426.0,24.0,34.0
2025-01-04,Andhra Pradesh,nandyal,518412.0,13.0,14.0
2025-01-04,Uttar Pradesh,ayodhya,224205.0,16.0,12.0
2025-01-04,Tamil Nadu,tirunelveli,627651.0,65.0,113.0
2025-01-04,Andhra Pradesh,hyderabad,500012.0,55.0,264.0
2025-01-04,Rajasthan,bhilwara,311011.0,104.0,137.0
2025-01-04,Andhra Pradesh,krishna,521001.0,1155.0,474.0
2025-01-04,West Bengal,malda,732139.0,238.0,280.0
2025-01-04,West Bengal,birbhum,731243.0,87.0,168.0
2025-01-04,Telangana,k.v. rangareddy,509340.0,46.0,128.0
2025-01-04,Maharashtra,mumbai,400012.0,94.0,340.0
2025-01-04,Karnataka,bellary,583103.0,95.0,127.0
2025-01-04,Karnataka,davangere,583137.0,56.0,51.0
2025-01-04,Odisha,rayagada,765022.0,326.0,268.0
2025-01-04,Maharashtra,satara,415525.0,41.0,55.0
2025-01-04,Gujarat,mahisagar,389260.0,199.0,192.0
2025-01-04,Odisha,kendrapara,754216.0,68.0,57.0
2025-01-04,Maharashtra,solapur,413005.0,382.0,771.0
2025-01-04,Karnataka,uttara kannada,581341.0,16.0,10.0
2025-01-04,Karnataka,shimoga,577245.0,10.0,28.0
2025-01-04,Uttar Pradesh,rae bareli,229401.0,570.0,163.0
2025-01-04,Odisha,kendujhar,758046.0,80.0,101.0
2025-01-04,Gujarat,rajkot,360480.0,34.0,28.0
2025-01-04,Tamil Nadu,dindigul,624103.0,88.0,184.0
2025-01-04,Karnataka,kolar,563113.0,71.0,72.0
2025-01-04,Andhra Pradesh,hyderabad,500023.0,66.0,284.0
2025-01-04,Maharashtra,palghar,401303.0,266.0,328.0
2025-01-04,Haryana,karnal,132037.0,106.0,227.0
2025-01-04,Punjab,ludhiana,141102.0,32.0,46.0
2025-01-04,Maharashtra,jalgaon,424106.0,209.0,500.0
2025-01-04,Karnataka,kalaburagi,585305.0,39.0,30.0
2025-01-04,Karnataka,mandya,571423.0,89.0,173.0
2025-01-04,Uttar Pradesh,budaun,202520.0,383.0,132.0
2025-01-04,Madhya Pradesh,ratlam,457441.0,291.0,346.0
2025-01-04,West Bengal,malda,732102.0,224.0,496.0
2025-01-04,Karnataka,bagalkot,587315.0,136.0,144.0
2025-01-04,Karnataka,davangere,577006.0,195.0,298.0
2025-01-04,Andhra Pradesh,medak,502336.0,11.0,21.0
2025-01-04,Karnataka,dakshina kannada,574325.0,51.0,31.0
2025-01-04,Maharashtra,aurangabad,431008.0,151.0,237.0
2025-01-04,Haryana,ambala,134011.0,36.0,72.0
2025-01-04,Gujarat,ahmedabad,382463.0,25.0,40.0
2025-01-04,Maharashtra,ahmadnagar,413736.0,118.0,201.0
2025-01-04,Rajasthan,dausa,303508.0,104.0,147.0
2025-01-04,Orissa,balangir,767029.0,25.0,45.0
2025-01-04,Madhya Pradesh,jabalpur,482051.0,142.0,206.0
2025-01-04,Maharashtra,pune,411020.0,130.0,117.0
2025-01-04,Jharkhand,west singhbhum,835216.0,451.0,416.0
2025-01-04,Arunachal Pradesh,longding,792131.0,227.0,111.0
2025-01-04,Uttar Pradesh,azamgarh,276142.0,183.0,157.0
2025-01-04,Maharashtra,ratnagiri,415601.0,11.0,27.0
2025-01-04,Rajasthan,ajmer,305021.0,30.0,38.0
2025-01-04,Karnataka,belgaum,591301.0,33.0,58.0
2025-01-04,Meghalaya,east khasi hills,793006.0,87.0,203.0
2025-01-04,Kerala,palakkad,678014.0,19.0,19.0
2025-01-04,Assam,sonitpur,784104.0,16.0,11.0
2025-01-04,Delhi,north west delhi,110081.0,1071.0,1831.0
2025-01-04,Madhya Pradesh,gwalior,474001.0,2159.0,1135.0
2025-01-04,Maharashtra,parbhani,431514.0,625.0,915.0
2025-01-04,Maharashtra,satara,415109.0,178.0,415.0
2025-01-04,Karnataka,gulbarga,585217.0,35.0,82.0
2025-01-04,Bihar,nawada,805103.0,491.0,477.0
2025-01-04,Haryana,gurgaon,122102.0,320.0,294.0
2025-01-04,Karnataka,vijayapura,586202.0,50.0,46.0
2025-01-04,Rajasthan,jaisalmer,345023.0,80.0,124.0
2025-01-04,Jammu And Kashmir,reasi,182313.0,263.0,452.0
2025-01-04,Tamil Nadu,villupuram,605601.0,53.0,35.0
2025-01-04,Jharkhand,dumka,814148.0,328.0,339.0
2025-01-04,Odisha,baleswar,756083.0,97.0,125.0
2025-01-04,Maharashtra,gadchiroli,442604.0,73.0,305.0
2025-01-04,Bihar,east champaran,845436.0,354.0,391.0
2025-01-04,Bihar,buxar,802128.0,224.0,222.0
2025-01-04,West Bengal,jalpaiguri,736123.0,35.0,97.0
2025-01-04,Rajasthan,jaipur,302004.0,281.0,517.0
2025-01-04,Odisha,baleswar,756046.0,140.0,109.0
2025-01-04,Gujarat,rajkot,363642.0,67.0,208.0
2025-01-04,Andhra Pradesh,ananthapur,515571.0,110.0,23.0
2025-01-04,West Bengal,cooch behar,736145.0,40.0,106.0
2025-01-04,Uttar Pradesh,barabanki,225001.0,28.0,184.0
2025-01-04,Manipur,chandel,795135.0,118.0,149.0
2025-01-04,Karnataka,bangalore,560102.0,38.0,105.0
2025-01-04,Bihar,saran,841202.0,134.0,187.0
2025-01-04,Kerala,alappuzha,690509.0,20.0,51.0
2025-01-04,Bihar,vaishali,844134.0,47.0,57.0
2025-01-04,Maharashtra,kolhapur,416112.0,303.0,394.0
2025-01-04,Madhya Pradesh,jabalpur,483225.0,340.0,228.0
2025-01-04,Punjab,bathinda,151001.0,1223.0,1543.0
2025-01-04,Andhra Pradesh,visakhapatnam,531001.0,681.0,123.0
2025-01-04,Karnataka,gadag,582209.0,132.0,117.0
2025-01-04,Odisha,dhenkanal,759022.0,92.0,95.0
2025-01-04,Jharkhand,dhanbad,826004.0,465.0,689.0
2025-01-04,Rajasthan,jhalawar,326515.0,57.0,100.0
2025-01-04,Punjab,fatehgarh sahib,140412.0,183.0,229.0
2025-01-04,Madhya Pradesh,sagar,470229.0,204.0,134.0
2025-01-04,Uttar Pradesh,jaunpur,222139.0,463.0,491.0
2025-01-04,Uttar Pradesh,aligarh,202134.0,542.0,86.0
2025-01-04,Himachal Pradesh,mandi,175007.0,17.0,19.0
2025-01-04,Odisha,boudh,762017.0,156.0,187.0
2025-01-04,Uttarakhand,bageshwar,263641.0,111.0,327.0
2025-01-04,Odisha,kendrapara,754289.0,52.0,58.0
2025-01-04,Andhra Pradesh,guntur,522261.0,271.0,69.0
2025-01-04,Maharashtra,ahmadnagar,414105.0,98.0,136.0
2025-01-04,Jammu And Kashmir,srinagar,190004.0,15.0,32.0
2025-01-04,Telangana,mahabubnagar,509352.0,42.0,50.0
2025-01-04,Karnataka,gulbarga,585306.0,40.0,105.0
2025-01-04,Maharashtra,dhule,424006.0,199.0,491.0
2025-01-04,Bihar,madhepura,852213.0,757.0,427.0
2025-01-04,Punjab,ludhiana,142032.0,78.0,154.0
2025-01-04,Punjab,sangrur,148031.0,254.0,509.0
2025-01-04,Bihar,bhagalpur,813201.0,137.0,101.0
2025-01-04,Uttar Pradesh,saharanpur,247769.0,131.0,87.0
2025-01-04,Kerala,kannur,670006.0,54.0,96.0
2025-01-04,Uttar Pradesh,maharajganj,273165.0,108.0,73.0
2025-01-04,Bihar,arwal,804423.0,211.0,222.0
2025-01-04,West Bengal,barddhaman,713304.0,48.0,139.0
2025-01-04,Bihar,muzaffarpur,843122.0,133.0,143.0
2025-01-04,Uttar Pradesh,kanpur dehat,209307.0,405.0,97.0
