date,state,district,pincode,demo_age_5_17,demo_age_17_
2025-12-09,Gujarat,surat,394445,1.0,11.0
2025-12-09,Gujarat,surat,394540,3.0,15.0
2025-12-09,Gujarat,surat,394550,1.0,16.0
2025-12-09,Gujarat,surat,395004,14.0,150.0
2025-12-09,Gujarat,surat,395005,2.0,55.0
2025-12-09,Gujarat,surat,395023,2.0,45.0
2025-12-09,Gujarat,surat,396466,0.0,1.0
2025-12-09,Gujarat,surendra nagar,363030,1.0,14.0
2025-12-09,Gujarat,surendra nagar,363330,2.0,33.0
2025-12-09,Gujarat,surendra nagar,363423,2.0,2.0
2025-12-09,Gujarat,surendra nagar,363425,0.0,1.0
2025-12-09,Gujarat,surendra nagar,382745,0.0,7.0
2025-12-09,Gujarat,surendra nagar,382755,0.0,4.0
2025-12-09,Gujarat,surendra nagar,382765,1.0,10.0
2025-12-09,Gujarat,surendra nagar,382775,2.0,8.0
2025-12-09,Gujarat,surendra nagar,382780,0.0,2.0
2025-12-09,Gujarat,surendranagar,363020,0.0,1.0
2025-12-09,Gujarat,surendranagar,363421,0.0,2.0
2025-12-09,Gujarat,tapi,394365,3.0,8.0
2025-12-09,Gujarat,tapi,394380,5.0,7.0
2025-12-09,Gujarat,tapi,394630,1.0,6.0
2025-12-09,Gujarat,tapi,394633,1.0,2.0
2025-12-09,Gujarat,tapi,394680,0.0,1.0
2025-12-09,Gujarat,the dangs,394710,4.0,15.0
2025-12-09,Gujarat,the dangs,394715,2.0,4.0
2025-12-09,Gujarat,the dangs,394720,0.0,1.0
2025-12-09,Gujarat,vadodara,390007,1.0,14.0
2025-12-09,Gujarat,vadodara,390008,0.0,3.0
2025-12-09,Gujarat,vadodara,390010,2.0,12.0
2025-12-09,Gujarat,vadodara,390017,2.0,7.0
2025-12-09,Gujarat,vadodara,390023,1.0,20.0
2025-12-09,Gujarat,vadodara,390024,2.0,21.0
2025-12-09,Gujarat,vadodara,391101,1.0,13.0
2025-12-09,Gujarat,vadodara,391125,1.0,6.0
2025-12-09,Gujarat,vadodara,391130,1.0,7.0
2025-12-09,Gujarat,vadodara,391160,2.0,34.0
2025-12-09,Gujarat,vadodara,391330,1.0,18.0
2025-12-09,Gujarat,vadodara,391430,0.0,8.0
2025-12-09,Gujarat,vadodara,391450,1.0,4.0
2025-12-09,Gujarat,vadodara,391510,0.0,8.0
2025-12-09,Gujarat,vadodara,391745,0.0,2.0
2025-12-09,Gujarat,vadodara,391761,1.0,6.0
2025-12-09,Gujarat,vadodara,391775,0.0,3.0
2025-12-09,Gujarat,valsad,396020,0.0,4.0
2025-12-09,Gujarat,valsad,396035,0.0,2.0
2025-12-09,Gujarat,valsad,396065,4.0,29.0
2025-12-09,Gujarat,valsad,396105,4.0,14.0
2025-12-09,Gujarat,valsad,396155,0.0,5.0
2025-12-09,Gujarat,valsad,396193,1.0,9.0
2025-12-09,Gujarat,valsad,396230,0.0,2.0
2025-12-09,Haryana,ambala,133006,0.0,1.0
2025-12-09,Haryana,ambala,133104,0.0,10.0
2025-12-09,Haryana,ambala,133201,1.0,5.0
2025-12-09,Haryana,ambala,133205,1.0,8.0
2025-12-09,Haryana,bhiwani,127022,0.0,6.0
2025-12-09,Haryana,bhiwani,127027,1.0,6.0
2025-12-09,Haryana,bhiwani,127029,1.0,9.0
2025-12-09,Haryana,bhiwani,127030,0.0,7.0
2025-12-09,Haryana,bhiwani,127041,0.0,8.0
2025-12-09,Haryana,bhiwani,127046,0.0,15.0
2025-12-09,Haryana,bhiwani,127110,0.0,1.0
2025-12-09,Haryana,charkhi dadri,127022,1.0,7.0
2025-12-09,Haryana,charkhi dadri,127310,2.0,11.0
2025-12-09,Haryana,faridabad,121001,14.0,134.0
2025-12-09,Haryana,faridabad,121013,2.0,20.0
2025-12-09,Haryana,faridabad,121101,3.0,14.0
2025-12-09,Haryana,faridabad,121102,1.0,2.0
2025-12-09,Haryana,fatehabad,125113,0.0,2.0
2025-12-09,Haryana,gurgaon,122003,3.0,35.0
2025-12-09,Haryana,gurgaon,122006,5.0,25.0
2025-12-09,Haryana,gurgaon,122007,0.0,1.0
2025-12-09,Haryana,gurgaon,122052,0.0,1.0
2025-12-09,Haryana,gurgaon,122505,2.0,34.0
2025-12-09,Haryana,hisar,125001,11.0,103.0
2025-12-09,Haryana,hisar,125006,0.0,3.0
2025-12-09,Haryana,hisar,125042,1.0,12.0
2025-12-09,Haryana,hisar,125044,1.0,8.0
2025-12-09,Haryana,hisar,125113,1.0,28.0
2025-12-09,Haryana,jhajjar,124104,0.0,2.0
2025-12-09,Haryana,jhajjar,124146,3.0,4.0
2025-12-09,Haryana,jhajjar,124202,0.0,1.0
2025-12-09,Haryana,jind,126115,1.0,27.0
2025-12-09,Haryana,jind,126125,0.0,16.0
2025-12-09,Haryana,kaithal,136042,0.0,11.0
2025-12-09,Haryana,kaithal,136117,7.0,37.0
2025-12-09,Haryana,karnal,132023,2.0,7.0
2025-12-09,Haryana,karnal,132036,1.0,2.0
2025-12-09,Haryana,karnal,132041,2.0,8.0
2025-12-09,Haryana,karnal,132054,0.0,6.0
2025-12-09,Haryana,kurukshetra,136119,2.0,18.0
2025-12-09,Haryana,kurukshetra,136130,0.0,2.0
2025-12-09,Haryana,kurukshetra,136135,0.0,24.0
2025-12-09,Haryana,palwal,121004,1.0,12.0
2025-12-09,Haryana,panchkula,133302,4.0,7.0
2025-12-09,Haryana,panchkula,134117,1.0,0.0
2025-12-09,Haryana,panipat,132102,0.0,1.0
2025-12-09,Haryana,panipat,132113,0.0,19.0
2025-12-09,Haryana,panipat,132145,0.0,7.0
2025-12-09,Haryana,rewari,122414,0.0,1.0
2025-12-09,Haryana,rewari,122502,0.0,3.0
2025-12-09,Haryana,rewari,123035,1.0,4.0
2025-12-09,Haryana,rewari,123102,0.0,7.0
2025-12-09,Haryana,rewari,123110,0.0,1.0
2025-12-09,Haryana,rewari,123501,4.0,26.0
2025-12-09,Haryana,sirsa,125055,8.0,97.0
2025-12-09,Haryana,sirsa,125075,2.0,35.0
2025-12-09,Haryana,sirsa,125078,1.0,32.0
2025-12-09,Haryana,sonipat,131021,3.0,11.0
2025-12-09,Haryana,sonipat,131024,2.0,3.0
2025-12-09,Haryana,sonipat,131027,0.0,14.0
2025-12-09,Haryana,sonipat,131102,1.0,7.0
2025-12-09,Haryana,sonipat,131301,4.0,32.0
2025-12-09,Haryana,sonipat,131305,0.0,1.0
2025-12-09,Haryana,sonipat,131408,1.0,5.0
2025-12-09,Haryana,yamuna nagar,133206,0.0,4.0
2025-12-09,Haryana,yamuna nagar,135003,4.0,31.0
2025-12-09,Haryana,yamuna nagar,135133,1.0,18.0
2025-12-09,Himachal Pradesh,bilaspur,174023,0.0,2.0
2025-12-09,Himachal Pradesh,bilaspur,174027,0.0,2.0
2025-12-09,Himachal Pradesh,bilaspur,174035,0.0,1.0
2025-12-09,Himachal Pradesh,chamba,176302,1.0,5.0
2025-12-09,Himachal Pradesh,chamba,176304,0.0,1.0
2025-12-09,Himachal Pradesh,chamba,176309,0.0,1.0
2025-12-09,Himachal Pradesh,chamba,176317,0.0,1.0
2025-12-09,Himachal Pradesh,chamba,176318,0.0,1.0
2025-12-09,Himachal Pradesh,hamirpur,174304,0.0,1.0
2025-12-09,Himachal Pradesh,hamirpur,176039,4.0,4.0
2025-12-09,Himachal Pradesh,hamirpur,176040,1.0,2.0
2025-12-09,Himachal Pradesh,hamirpur,176049,1.0,4.0
2025-12-09,Himachal Pradesh,hamirpur,177007,0.0,2.0
2025-12-09,Himachal Pradesh,hamirpur,177020,0.0,4.0
2025-12-09,Himachal Pradesh,hamirpur,177038,0.0,1.0
2025-12-09,Himachal Pradesh,hamirpur,177401,0.0,3.0
2025-12-09,Himachal Pradesh,kangra,176025,2.0,6.0
2025-12-09,Himachal Pradesh,kangra,176033,1.0,0.0
2025-12-09,Himachal Pradesh,kangra,176053,0.0,2.0
2025-12-09,Himachal Pradesh,kangra,176055,0.0,1.0
2025-12-09,Himachal Pradesh,kangra,176057,0.0,5.0
2025-12-09,Himachal Pradesh,kangra,176200,0.0,1.0
2025-12-09,Himachal Pradesh,kangra,176201,0.0,8.0
2025-12-09,Himachal Pradesh,kangra,176204,1.0,7.0
2025-12-09,Himachal Pradesh,kangra,176205,0.0,2.0
2025-12-09,Himachal Pradesh,kangra,176210,1.0,4.0
2025-12-09,Himachal Pradesh,kangra,176214,0.0,4.0
2025-12-09,Himachal Pradesh,kangra,177101,2.0,3.0
2025-12-09,Himachal Pradesh,kangra,177106,0.0,1.0
2025-12-09,Himachal Pradesh,kinnaur,172101,0.0,2.0
2025-12-09,Himachal Pradesh,kinnaur,172107,1.0,3.0
2025-12-09,Himachal Pradesh,kullu,172002,0.0,1.0
2025-12-09,Himachal Pradesh,kullu,175126,1.0,5.0
2025-12-09,Himachal Pradesh,kullu,175143,0.0,2.0
2025-12-09,Himachal Pradesh,lahul and spiti,172113,1.0,1.0
2025-12-09,Himachal Pradesh,mandi,171302,1.0,2.0
2025-12-09,Himachal Pradesh,mandi,175029,0.0,3.0
2025-12-09,Himachal Pradesh,mandi,175032,1.0,4.0
2025-12-09,Himachal Pradesh,mandi,175033,1.0,4.0
2025-12-09,Himachal Pradesh,mandi,175036,0.0,3.0
2025-12-09,Himachal Pradesh,mandi,175040,0.0,1.0
2025-12-09,Himachal Pradesh,mandi,175046,0.0,1.0
2025-12-09,Himachal Pradesh,mandi,175124,0.0,8.0
2025-12-09,Himachal Pradesh,mandi,176121,1.0,5.0
2025-12-09,Himachal Pradesh,shimla,171002,0.0,5.0
2025-12-09,Himachal Pradesh,shimla,171004,0.0,1.0
2025-12-09,Himachal Pradesh,shimla,171006,0.0,7.0
2025-12-09,Himachal Pradesh,shimla,171011,1.0,5.0
2025-12-09,Himachal Pradesh,shimla,171202,0.0,4.0
2025-12-09,Himachal Pradesh,shimla,171226,2.0,0.0
2025-12-09,Himachal Pradesh,sirmaur,173001,2.0,27.0
2025-12-09,Himachal Pradesh,sirmaur,173020,0.0,1.0
2025-12-09,Himachal Pradesh,sirmaur,173030,0.0,2.0
2025-12-09,Himachal Pradesh,sirmaur,173101,1.0,7.0
2025-12-09,Himachal Pradesh,solan,173209,0.0,4.0
2025-12-09,Himachal Pradesh,solan,173220,2.0,2.0
2025-12-09,Himachal Pradesh,solan,173233,0.0,2.0
2025-12-09,Himachal Pradesh,solan,173235,0.0,1.0
2025-12-09,Himachal Pradesh,una,174301,1.0,10.0
2025-12-09,Himachal Pradesh,una,174306,1.0,4.0
2025-12-09,Himachal Pradesh,una,174321,1.0,1.0
2025-12-09,Himachal Pradesh,una,177201,0.0,1.0
2025-12-09,Himachal Pradesh,una,177203,0.0,1.0
2025-12-09,Himachal Pradesh,una,177210,1.0,2.0
2025-12-09,Himachal Pradesh,una,177212,1.0,1.0
2025-12-09,Jammu & Kashmir,baramula,193101,2.0,0.0
2025-12-09,Jammu & Kashmir,jammu,181203,0.0,1.0
2025-12-09,Jammu And Kashmir,anantnag,192126,7.0,10.0
2025-12-09,Jammu And Kashmir,anantnag,192129,0.0,6.0
2025-12-09,Jammu And Kashmir,anantnag,192401,1.0,7.0
2025-12-09,Jammu And Kashmir,badgam,190015,0.0,1.0
2025-12-09,Jammu And Kashmir,badgam,190018,0.0,2.0
2025-12-09,Jammu And Kashmir,badgam,191112,1.0,5.0
2025-12-09,Jammu And Kashmir,baramula,193101,6.0,37.0
2025-12-09,Jammu And Kashmir,baramula,193121,5.0,26.0
2025-12-09,Jammu And Kashmir,baramula,193198,2.0,4.0
2025-12-09,Jammu And Kashmir,baramula,193221,0.0,1.0
2025-12-09,Jammu And Kashmir,budgam,190014,2.0,1.0
2025-12-09,Jammu And Kashmir,budgam,190018,0.0,3.0
2025-12-09,Jammu And Kashmir,budgam,193401,1.0,6.0
2025-12-09,Jammu And Kashmir,doda,182144,0.0,8.0
2025-12-09,Jammu And Kashmir,doda,182146,2.0,8.0
2025-12-09,Jammu And Kashmir,doda,182201,1.0,20.0
2025-12-09,Jammu And Kashmir,doda,182204,0.0,8.0
2025-12-09,Jammu And Kashmir,jammu,180007,0.0,6.0
2025-12-09,Jammu And Kashmir,jammu,180015,0.0,4.0
2025-12-09,Jammu And Kashmir,jammu,180016,0.0,3.0
2025-12-09,Jammu And Kashmir,jammu,181102,1.0,9.0
2025-12-09,Jammu And Kashmir,jammu,181121,0.0,1.0
2025-12-09,Jammu And Kashmir,jammu,181221,1.0,13.0
2025-12-09,Jammu And Kashmir,jammu,184121,0.0,11.0
2025-12-09,Jammu And Kashmir,kargil,194102,1.0,3.0
2025-12-09,Jammu And Kashmir,kargil,194302,1.0,5.0
2025-12-09,Jammu And Kashmir,kathua,184203,2.0,13.0
2025-12-09,Jammu And Kashmir,kathua,184206,0.0,12.0
2025-12-09,Jammu And Kashmir,kishtwar,182203,0.0,5.0
2025-12-09,Jammu And Kashmir,kishtwar,182204,2.0,22.0
2025-12-09,Jammu And Kashmir,pulwama,191102,1.0,2.0
2025-12-09,Jammu And Kashmir,pulwama,192121,1.0,13.0
2025-12-09,Jammu And Kashmir,pulwama,192304,1.0,3.0
2025-12-09,Jammu And Kashmir,pulwama,192306,1.0,1.0
2025-12-09,Jammu And Kashmir,punch,185101,10.0,73.0
2025-12-09,Jammu And Kashmir,punch,185102,4.0,16.0
2025-12-09,Jammu And Kashmir,rajouri,185153,0.0,4.0
2025-12-09,Jammu And Kashmir,ramban,182143,1.0,1.0
2025-12-09,Jammu And Kashmir,ramban,182144,19.0,28.0
2025-12-09,Jammu And Kashmir,samba,181133,0.0,6.0
2025-12-09,Jammu And Kashmir,samba,181141,1.0,3.0
2025-12-09,Jammu And Kashmir,samba,181145,0.0,1.0
2025-12-09,Jammu And Kashmir,samba,184141,2.0,2.0
2025-12-09,Jammu And Kashmir,srinagar,190001,1.0,33.0
2025-12-09,Jammu And Kashmir,srinagar,190003,1.0,29.0
2025-12-09,Jammu And Kashmir,srinagar,190005,1.0,13.0
2025-12-09,Jammu And Kashmir,srinagar,190020,0.0,3.0
2025-12-09,Jammu And Kashmir,srinagar,190023,3.0,12.0
2025-12-09,Jammu And Kashmir,srinagar,191131,1.0,10.0
2025-12-09,Jammu And Kashmir,srinagar,191201,1.0,3.0
2025-12-09,Jammu And Kashmir,udhampur,182124,0.0,8.0
2025-12-09,Jammu And Kashmir,udhampur,182142,0.0,2.0
2025-12-09,Jharkhand,bokaro,825325,1.0,3.0
2025-12-09,Jharkhand,bokaro,827012,1.0,16.0
2025-12-09,Jharkhand,bokaro,829112,3.0,15.0
2025-12-09,Jharkhand,bokaro,829113,0.0,7.0
2025-12-09,Jharkhand,bokaro,829114,0.0,2.0
2025-12-09,Jharkhand,bokaro,829127,0.0,6.0
2025-12-09,Jharkhand,bokaro,829128,2.0,3.0
2025-12-09,Jharkhand,bokaro,829144,5.0,37.0
2025-12-09,Jharkhand,chatra,825401,16.0,92.0
2025-12-09,Jharkhand,deoghar,814116,1.0,2.0
2025-12-09,Jharkhand,deoghar,814120,1.0,16.0
2025-12-09,Jharkhand,deoghar,815351,0.0,13.0
2025-12-09,Jharkhand,dhanbad,828101,0.0,9.0
2025-12-09,Jharkhand,dhanbad,828112,0.0,1.0
2025-12-09,Jharkhand,dhanbad,828115,0.0,7.0
2025-12-09,Jharkhand,dhanbad,828116,1.0,24.0
2025-12-09,Jharkhand,dhanbad,828120,0.0,7.0
2025-12-09,Jharkhand,dhanbad,828125,0.0,10.0
2025-12-09,Jharkhand,dhanbad,828128,0.0,4.0
2025-12-09,Jharkhand,dhanbad,828131,0.0,5.0
2025-12-09,Jharkhand,dhanbad,828201,3.0,38.0
2025-12-09,Jharkhand,dhanbad,828205,3.0,41.0
2025-12-09,Jharkhand,dhanbad,828207,0.0,8.0
2025-12-09,Jharkhand,dhanbad,828308,0.0,1.0
2025-12-09,Jharkhand,dumka,814144,1.0,8.0
2025-12-09,Jharkhand,east singhbhum,831016,0.0,1.0
2025-12-09,Jharkhand,east singhbhum,832110,2.0,29.0
2025-12-09,Jharkhand,garhwa,822121,6.0,74.0
2025-12-09,Jharkhand,garhwa *,822114,0.0,26.0
2025-12-09,Jharkhand,giridih,815301,6.0,39.0
2025-12-09,Jharkhand,giridih,815302,4.0,26.0
2025-12-09,Jharkhand,giridih,815311,0.0,13.0
2025-12-09,Jharkhand,giridih,825322,9.0,47.0
2025-12-09,Jharkhand,giridih,825324,6.0,50.0
2025-12-09,Jharkhand,godda,814153,6.0,62.0
2025-12-09,Jharkhand,gumla,835206,2.0,25.0
2025-12-09,Jharkhand,gumla,835232,3.0,25.0
2025-12-09,Jharkhand,hazaribag,825313,1.0,18.0
2025-12-09,Jharkhand,hazaribag,825315,0.0,1.0
2025-12-09,Jharkhand,hazaribagh,825109,3.0,15.0
2025-12-09,Jharkhand,hazaribagh,825303,1.0,4.0
2025-12-09,Jharkhand,hazaribagh,825411,2.0,17.0
2025-12-09,Jharkhand,jamtara,815355,5.0,45.0
2025-12-09,Jharkhand,khunti,834004,0.0,6.0
2025-12-09,Jharkhand,khunti,835221,0.0,2.0
2025-12-09,Jharkhand,kodarma,825410,2.0,17.0
2025-12-09,Jharkhand,koderma,825407,2.0,24.0
2025-12-09,Jharkhand,koderma,825409,8.0,53.0
2025-12-09,Jharkhand,latehar,822119,1.0,17.0
2025-12-09,Jharkhand,latehar,829206,6.0,53.0
2025-12-09,Jharkhand,latehar,829207,5.0,42.0
2025-12-09,Jharkhand,lohardaga,835213,4.0,38.0
2025-12-09,Jharkhand,lohardaga,835302,15.0,108.0
2025-12-09,Jharkhand,lohardaga,835325,3.0,23.0
2025-12-09,Jharkhand,pakur,816106,1.0,18.0
2025-12-09,Jharkhand,palamu,822118,7.0,75.0
2025-12-09,Jharkhand,palamu,822120,1.0,5.0
2025-12-09,Jharkhand,palamu,822123,5.0,98.0
2025-12-09,Jharkhand,palamu,822124,12.0,88.0
2025-12-09,Jharkhand,pashchimi singhbhum,833201,2.0,68.0
2025-12-09,Jharkhand,purbi singhbhum,831009,0.0,2.0
2025-12-09,Jharkhand,ramgarh,825101,1.0,42.0
2025-12-09,Jharkhand,ramgarh,825330,0.0,6.0
2025-12-09,Jharkhand,ramgarh,829110,3.0,50.0
2025-12-09,Jharkhand,ramgarh,829118,2.0,4.0
2025-12-09,Jharkhand,ramgarh,829122,3.0,27.0
2025-12-09,Jharkhand,ranchi,834002,1.0,43.0
2025-12-09,Jharkhand,ranchi,834003,0.0,22.0
2025-12-09,Jharkhand,ranchi,834010,3.0,9.0
2025-12-09,Jharkhand,ranchi,835204,4.0,43.0
2025-12-09,Jharkhand,ranchi,835205,1.0,17.0
2025-12-09,Jharkhand,ranchi,835217,1.0,20.0
2025-12-09,Jharkhand,ranchi,835222,2.0,29.0
2025-12-09,Jharkhand,ranchi,835233,0.0,1.0
2025-12-09,Jharkhand,ranchi,835325,0.0,2.0
2025-12-09,Jharkhand,sahebganj,813208,5.0,18.0
2025-12-09,Jharkhand,seraikela-kharsawan,831013,2.0,26.0
2025-12-09,Jharkhand,seraikela-kharsawan,831014,0.0,1.0
2025-12-09,Jharkhand,seraikela-kharsawan,832108,0.0,4.0
2025-12-09,Jharkhand,seraikela-kharsawan,832403,0.0,2.0
2025-12-09,Jharkhand,seraikela-kharsawan,833216,0.0,8.0
2025-12-09,Jharkhand,simdega,835226,0.0,27.0
2025-12-09,Jharkhand,west singhbhum,833103,3.0,20.0
2025-12-09,Jharkhand,west singhbhum,833106,1.0,8.0
2025-12-09,Jharkhand,west singhbhum,833203,3.0,10.0
2025-12-09,Jharkhand,west singhbhum,833213,0.0,4.0
2025-12-09,Karnataka,bagalkot,587116,2.0,22.0
2025-12-09,Karnataka,bagalkot,587154,3.0,6.0
2025-12-09,Karnataka,bagalkot,587201,5.0,18.0
2025-12-09,Karnataka,bagalkot,587203,2.0,13.0
2025-12-09,Karnataka,bagalkot,587205,0.0,5.0
2025-12-09,Karnataka,bagalkot,587206,3.0,9.0
2025-12-09,Karnataka,bagalkot,587311,0.0,17.0
2025-12-09,Karnataka,bagalkot,587330,2.0,4.0
2025-12-09,Karnataka,bagalkot *,587101,0.0,1.0
2025-12-09,Karnataka,bagalkot *,587103,0.0,1.0
2025-12-09,Karnataka,ballari,583102,3.0,15.0
2025-12-09,Karnataka,ballari,583111,0.0,1.0
2025-12-09,Karnataka,ballari,583118,0.0,2.0
2025-12-09,Karnataka,ballari,583122,1.0,2.0
2025-12-09,Karnataka,ballari,583124,0.0,4.0
2025-12-09,Karnataka,ballari,583128,0.0,2.0
2025-12-09,Karnataka,ballari,583219,1.0,1.0
2025-12-09,Karnataka,ballari,583222,0.0,3.0
2025-12-09,Karnataka,bangalore,560010,1.0,5.0
2025-12-09,Karnataka,bangalore,560016,1.0,21.0
2025-12-09,Karnataka,bangalore,560019,0.0,1.0
2025-12-09,Karnataka,bangalore,560026,0.0,21.0
2025-12-09,Karnataka,bangalore,560039,1.0,4.0
2025-12-09,Karnataka,bangalore,560049,0.0,6.0
2025-12-09,Karnataka,bangalore,560057,0.0,5.0
2025-12-09,Karnataka,bangalore,560059,0.0,3.0
2025-12-09,Karnataka,bangalore,560060,2.0,11.0
2025-12-09,Karnataka,bangalore,560085,2.0,9.0
2025-12-09,Karnataka,bangalore,560087,0.0,4.0
2025-12-09,Karnataka,bangalore,560089,0.0,4.0
2025-12-09,Karnataka,bangalore,560092,0.0,3.0
2025-12-09,Karnataka,bangalore,562125,1.0,6.0
2025-12-09,Karnataka,bangalore rural,561203,5.0,54.0
2025-12-09,Karnataka,bangalore rural,562123,1.0,39.0
2025-12-09,Karnataka,bangalore rural,562129,1.0,13.0
2025-12-09,Karnataka,belagavi,590001,2.0,19.0
2025-12-09,Karnataka,belagavi,590010,3.0,11.0
2025-12-09,Karnataka,belagavi,591102,2.0,15.0
2025-12-09,Karnataka,belagavi,591104,0.0,2.0
2025-12-09,Karnataka,belagavi,591113,0.0,2.0
2025-12-09,Karnataka,belagavi,591129,0.0,2.0
2025-12-09,Karnataka,belagavi,591212,0.0,6.0
2025-12-09,Karnataka,belagavi,591224,5.0,6.0
2025-12-09,Karnataka,belagavi,591226,0.0,4.0
2025-12-09,Karnataka,belagavi,591236,1.0,1.0
2025-12-09,Karnataka,belagavi,591237,1.0,5.0
2025-12-09,Karnataka,belagavi,591243,1.0,2.0
2025-12-09,Karnataka,belagavi,591247,0.0,3.0
2025-12-09,Karnataka,belagavi,591248,0.0,5.0
2025-12-09,Karnataka,belagavi,591310,3.0,6.0
2025-12-09,Karnataka,belagavi,591315,0.0,3.0
2025-12-09,Karnataka,belagavi,591316,1.0,5.0
2025-12-09,Karnataka,belgaum,591102,2.0,5.0
2025-12-09,Karnataka,belgaum,591109,1.0,6.0
2025-12-09,Karnataka,belgaum,591113,0.0,4.0
2025-12-09,Karnataka,belgaum,591118,0.0,2.0
2025-12-09,Karnataka,belgaum,591119,1.0,7.0
2025-12-09,Karnataka,belgaum,591120,1.0,6.0
2025-12-09,Karnataka,belgaum,591121,1.0,3.0
2025-12-09,Karnataka,belgaum,591122,2.0,4.0
2025-12-09,Karnataka,belgaum,591147,0.0,6.0
2025-12-09,Karnataka,belgaum,591217,0.0,3.0
2025-12-09,Karnataka,belgaum,591219,0.0,1.0
2025-12-09,Karnataka,belgaum,591226,0.0,8.0
2025-12-09,Karnataka,belgaum,591227,0.0,8.0
2025-12-09,Karnataka,belgaum,591234,1.0,4.0
2025-12-09,Karnataka,belgaum,591265,0.0,1.0
2025-12-09,Karnataka,belgaum,591316,0.0,3.0
2025-12-09,Karnataka,belgaum,591317,1.0,16.0
2025-12-09,Karnataka,belgaum,591340,0.0,5.0
2025-12-09,Karnataka,belgaum,591344,0.0,9.0
2025-12-09,Karnataka,bellary,583102,2.0,18.0
2025-12-09,Karnataka,bellary,583121,1.0,12.0
2025-12-09,Karnataka,bellary,583132,1.0,3.0
2025-12-09,Karnataka,bellary,583135,1.0,16.0
2025-12-09,Karnataka,bellary,583223,2.0,6.0
2025-12-09,Karnataka,bengaluru,560017,3.0,14.0
2025-12-09,Karnataka,bengaluru,560034,0.0,9.0
2025-12-09,Karnataka,bengaluru,560036,4.0,44.0
2025-12-09,Karnataka,bengaluru,560050,2.0,6.0
2025-12-09,Karnataka,bengaluru,560065,0.0,3.0
2025-12-09,Karnataka,bengaluru,560070,1.0,9.0
2025-12-09,Karnataka,bengaluru,560075,2.0,7.0
2025-12-09,Karnataka,bengaluru,560081,0.0,1.0
2025-12-09,Karnataka,bengaluru,560094,0.0,18.0
2025-12-09,Karnataka,bengaluru,560095,0.0,2.0
2025-12-09,Karnataka,bengaluru,560100,3.0,45.0
2025-12-09,Karnataka,bengaluru,560108,0.0,4.0
2025-12-09,Karnataka,bengaluru,562125,6.0,19.0
2025-12-09,Karnataka,bengaluru south,562112,0.0,2.0
2025-12-09,Karnataka,bengaluru south,562117,1.0,5.0
2025-12-09,Karnataka,bengaluru south,562159,1.0,12.0
2025-12-09,Karnataka,bengaluru south,562161,0.0,1.0
2025-12-09,Karnataka,bidar,585327,4.0,21.0
2025-12-09,Karnataka,bidar,585328,3.0,25.0
2025-12-09,Karnataka,bidar,585329,0.0,14.0
2025-12-09,Karnataka,bidar,585402,1.0,19.0
2025-12-09,Karnataka,bidar,585414,1.0,5.0
2025-12-09,Karnataka,bidar,585416,2.0,12.0
2025-12-09,Karnataka,bijapur,586101,3.0,16.0
2025-12-09,Karnataka,bijapur,586115,3.0,7.0
2025-12-09,Karnataka,bijapur,586120,0.0,4.0
2025-12-09,Karnataka,bijapur,586127,2.0,11.0
2025-12-09,Karnataka,bijapur,586128,3.0,24.0
2025-12-09,Karnataka,bijapur,586203,0.0,15.0
2025-12-09,Karnataka,bijapur,586211,0.0,2.0
2025-12-09,Karnataka,bijapur,586212,0.0,6.0
2025-12-09,Karnataka,chamarajanagar,571313,1.0,2.0
2025-12-09,Karnataka,chamarajanagar,571440,0.0,5.0
2025-12-09,Karnataka,chamarajanagar,571490,0.0,1.0
2025-12-09,Karnataka,chamrajanagar,571439,1.0,11.0
2025-12-09,Karnataka,chamrajanagar,571457,1.0,3.0
2025-12-09,Karnataka,chamrajnagar,571123,0.0,3.0
2025-12-09,Karnataka,chickmagalur,577112,1.0,3.0
2025-12-09,Karnataka,chickmagalur,577120,0.0,2.0
2025-12-09,Karnataka,chickmagalur,577131,0.0,1.0
2025-12-09,Karnataka,chickmagalur,577168,0.0,4.0
2025-12-09,Karnataka,chickmagalur,577180,1.0,2.0
2025-12-09,Karnataka,chickmagalur,577548,0.0,11.0
2025-12-09,Karnataka,chickmagalur,577549,0.0,2.0
2025-12-09,Karnataka,chikkaballapur,561208,5.0,24.0
2025-12-09,Karnataka,chikkaballapur,561209,4.0,13.0
2025-12-09,Karnataka,chikkaballapur,561228,0.0,6.0
2025-12-09,Karnataka,chikkamagaluru,577101,1.0,4.0
2025-12-09,Karnataka,chikkamagaluru,577111,0.0,1.0
2025-12-09,Karnataka,chikkamagaluru,577113,0.0,2.0
2025-12-09,Karnataka,chikkamagaluru,577124,0.0,4.0
2025-12-09,Karnataka,chikkamagaluru,577175,0.0,1.0
2025-12-09,Karnataka,chikkamagaluru,577550,0.0,2.0
2025-12-09,Karnataka,chikmagalur,577101,2.0,4.0
2025-12-09,Karnataka,chikmagalur,577228,0.0,1.0
2025-12-09,Karnataka,chitradurga,577529,0.0,11.0
2025-12-09,Karnataka,chitradurga,577539,1.0,3.0
2025-12-09,Karnataka,chitradurga,577546,1.0,12.0
2025-12-09,Karnataka,chitradurga,577557,0.0,10.0
2025-12-09,Karnataka,chitradurga,577558,0.0,4.0
2025-12-09,Karnataka,chitradurga,577598,6.0,18.0
2025-12-09,Karnataka,chitradurga,577599,1.0,10.0
