date,state,district,pincode,age_0_5,age_5_17,age_18_greater
2025-10-29,Jharkhand,giridih,825108.0,4.0,7.0,0.0
2025-10-29,Jharkhand,giridih,825320.0,0.0,3.0,0.0
2025-10-29,Jharkhand,giridih,825322.0,4.0,2.0,0.0
2025-10-29,Jharkhand,godda,814147.0,2.0,1.0,2.0
2025-10-29,Jharkhand,gumla,835208.0,3.0,5.0,0.0
2025-10-29,Jharkhand,gumla,835229.0,1.0,1.0,0.0
2025-10-29,Jharkhand,gumla,835233.0,4.0,0.0,0.0
2025-10-29,Jharkhand,hazaribag,825313.0,1.0,0.0,0.0
2025-10-29,Jharkhand,hazaribagh,825301.0,1.0,1.0,0.0
2025-10-29,Jharkhand,hazaribagh,825303.0,1.0,0.0,0.0
2025-10-29,Jharkhand,hazaribagh,825323.0,2.0,0.0,0.0
2025-10-29,Jharkhand,hazaribagh,825405.0,3.0,1.0,0.0
2025-10-29,Jharkhand,jamtara,815352.0,11.0,6.0,0.0
2025-10-29,Jharkhand,khunti,835210.0,3.0,0.0,0.0
2025-10-29,Jharkhand,khunti,835227.0,0.0,2.0,0.0
2025-10-29,Jharkhand,khunti,835234.0,1.0,0.0,0.0
2025-10-29,Jharkhand,koderma,825409.0,5.0,0.0,1.0
2025-10-29,Jharkhand,latehar,822126.0,1.0,0.0,3.0
2025-10-29,Jharkhand,pakur,816107.0,0.0,1.0,0.0
2025-10-29,Jharkhand,palamu,822110.0,4.0,0.0,0.0
2025-10-29,Jharkhand,palamu,822113.0,4.0,0.0,0.0
2025-10-29,Jharkhand,palamu,822116.0,3.0,0.0,0.0
2025-10-29,Jharkhand,pashchimi singhbhum,833215.0,1.0,1.0,0.0
2025-10-29,Jharkhand,purbi singhbhum,831005.0,1.0,0.0,0.0
2025-10-29,Jharkhand,purbi singhbhum,831009.0,1.0,0.0,0.0
2025-10-29,Jharkhand,purbi singhbhum,831017.0,2.0,0.0,0.0
2025-10-29,Jharkhand,ramgarh,825316.0,1.0,0.0,0.0
2025-10-29,Jharkhand,ramgarh,829119.0,0.0,1.0,0.0
2025-10-29,Jharkhand,ranchi,834005.0,5.0,2.0,0.0
2025-10-29,Jharkhand,ranchi,835204.0,4.0,1.0,0.0
2025-10-29,Jharkhand,ranchi,835213.0,0.0,1.0,0.0
2025-10-29,Jharkhand,ranchi,835217.0,1.0,0.0,0.0
2025-10-29,Jharkhand,sahebganj,816101.0,1.0,4.0,0.0
2025-10-29,Jharkhand,sahebganj,816102.0,0.0,2.0,0.0
2025-10-29,Jharkhand,sahebganj,816110.0,2.0,2.0,0.0
2025-10-29,Jharkhand,seraikela-kharsawan,832109.0,1.0,1.0,0.0
2025-10-29,Jharkhand,seraikela-kharsawan,832401.0,1.0,0.0,0.0
2025-10-29,Jharkhand,west singhbhum,833203.0,1.0,2.0,0.0
2025-10-29,Karnataka,bagalkot,587103.0,5.0,1.0,0.0
2025-10-29,Karnataka,bagalkot,587124.0,1.0,0.0,0.0
2025-10-29,Karnataka,bagalkot,587125.0,3.0,1.0,0.0
2025-10-29,Karnataka,bagalkot,587206.0,4.0,0.0,0.0
2025-10-29,Karnataka,bagalkot,587311.0,4.0,0.0,0.0
2025-10-29,Karnataka,bagalkot,587315.0,3.0,0.0,0.0
2025-10-29,Karnataka,ballari,583103.0,1.0,0.0,0.0
2025-10-29,Karnataka,ballari,583115.0,2.0,1.0,0.0
2025-10-29,Karnataka,ballari,583117.0,1.0,0.0,0.0
2025-10-29,Karnataka,ballari,583120.0,0.0,1.0,0.0
2025-10-29,Karnataka,bangalore,560006.0,1.0,0.0,0.0
2025-10-29,Karnataka,bangalore,560011.0,1.0,0.0,0.0
2025-10-29,Karnataka,bangalore,560017.0,1.0,0.0,0.0
2025-10-29,Karnataka,bangalore,560047.0,2.0,0.0,0.0
2025-10-29,Karnataka,bangalore,560051.0,2.0,0.0,0.0
2025-10-29,Karnataka,bangalore,560056.0,2.0,0.0,0.0
2025-10-29,Karnataka,bangalore,560057.0,1.0,0.0,0.0
2025-10-29,Rajasthan,dausa,303326.0,1.0,0.0,0.0
2025-10-29,Rajasthan,dausa,303502.0,2.0,2.0,0.0
2025-10-29,Rajasthan,dholpur,328022.0,4.0,4.0,0.0
2025-10-29,Rajasthan,dholpur,328024.0,1.0,2.0,0.0
2025-10-29,Rajasthan,dholpur,328030.0,5.0,1.0,0.0
2025-10-29,Rajasthan,dholpur,328041.0,3.0,1.0,0.0
2025-10-29,Rajasthan,dungarpur,314029.0,1.0,2.0,0.0
2025-10-29,Rajasthan,ganganagar,335703.0,2.0,0.0,0.0
2025-10-29,Rajasthan,ganganagar,335707.0,2.0,0.0,0.0
2025-10-29,Rajasthan,hanumangarh,335803.0,2.0,1.0,0.0
2025-10-29,Rajasthan,jaipur,302002.0,8.0,0.0,0.0
2025-10-29,Rajasthan,jaipur,302003.0,3.0,0.0,0.0
2025-10-29,Rajasthan,jaipur,302016.0,3.0,2.0,0.0
2025-10-29,Rajasthan,jaipur,302019.0,1.0,1.0,0.0
2025-10-29,Rajasthan,jaipur,302026.0,0.0,1.0,0.0
2025-10-29,Rajasthan,jaipur,303001.0,2.0,1.0,0.0
2025-10-29,Rajasthan,jaipur,303008.0,0.0,2.0,0.0
2025-10-29,Rajasthan,jaipur,303106.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jaipur,303109.0,0.0,1.0,0.0
2025-10-29,Rajasthan,jaipur,303110.0,2.0,0.0,0.0
2025-10-29,Rajasthan,jaipur,303328.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jaipur,303604.0,2.0,1.0,0.0
2025-10-29,Rajasthan,jaipur,303712.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jaisalmer,345001.0,5.0,1.0,2.0
2025-10-29,Rajasthan,jaisalmer,345025.0,0.0,1.0,0.0
2025-10-29,Rajasthan,jalor,343021.0,2.0,0.0,0.0
2025-10-29,Rajasthan,jalor,343023.0,1.0,1.0,0.0
2025-10-29,Rajasthan,jalor,343032.0,2.0,4.0,0.0
2025-10-29,Rajasthan,jalor,343041.0,8.0,9.0,0.0
2025-10-29,Rajasthan,jhalawar,326037.0,1.0,2.0,0.0
2025-10-29,Rajasthan,jhalawar,326514.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jhunjhunu,333035.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jhunjhunun,331027.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jhunjhunun,333011.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jhunjhunun,333022.0,3.0,0.0,0.0
2025-10-29,Rajasthan,jhunjhunun,333027.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jhunjhunun,333028.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jhunjhunun,333307.0,2.0,0.0,0.0
2025-10-29,Rajasthan,jhunjhunun,333501.0,0.0,2.0,0.0
2025-10-29,Rajasthan,jhunjhunun,333704.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jodhpur,342007.0,1.0,0.0,0.0
2025-10-29,Rajasthan,jodhpur,342027.0,4.0,5.0,0.0
2025-10-29,Rajasthan,jodhpur,342301.0,2.0,0.0,0.0
2025-10-29,Rajasthan,jodhpur,342308.0,3.0,1.0,0.0
2025-10-29,Rajasthan,jodhpur,342314.0,2.0,0.0,0.0
2025-10-29,Rajasthan,jodhpur,342601.0,0.0,1.0,0.0
2025-10-29,Rajasthan,karauli,322202.0,2.0,0.0,0.0
2025-10-29,Rajasthan,karauli,322204.0,5.0,0.0,0.0
2025-10-29,Rajasthan,karauli,322218.0,1.0,0.0,0.0
2025-10-29,Rajasthan,karauli,322249.0,4.0,1.0,0.0
2025-10-29,Rajasthan,karauli,322254.0,1.0,0.0,0.0
2025-10-29,Rajasthan,kota,324005.0,5.0,1.0,1.0
2025-10-29,Rajasthan,kota,326519.0,2.0,0.0,0.0
2025-10-29,Rajasthan,nagaur,341303.0,2.0,0.0,0.0
2025-10-29,Rajasthan,nagaur,341306.0,1.0,1.0,0.0
2025-10-29,Rajasthan,nagaur,341512.0,4.0,5.0,0.0
2025-10-29,Rajasthan,nagaur,341513.0,2.0,0.0,0.0
2025-10-29,Rajasthan,nagaur,341517.0,1.0,1.0,0.0
2025-10-29,Rajasthan,nagaur,341533.0,3.0,0.0,0.0
2025-10-29,Rajasthan,pali,306101.0,0.0,1.0,0.0
2025-10-29,Rajasthan,pali,306102.0,5.0,2.0,0.0
2025-10-29,Rajasthan,pali,306104.0,1.0,1.0,0.0
2025-10-29,Rajasthan,pali,306115.0,0.0,1.0,0.0
2025-10-29,Rajasthan,pali,306502.0,1.0,0.0,0.0
2025-10-29,Rajasthan,pali,306708.0,1.0,0.0,0.0
2025-10-29,Rajasthan,rajsamand,313301.0,1.0,1.0,0.0
2025-10-29,Rajasthan,sawai madhopur,322220.0,0.0,1.0,0.0
2025-10-29,Rajasthan,sawai madhopur,322701.0,1.0,2.0,0.0
2025-10-29,Rajasthan,sikar,332028.0,1.0,0.0,0.0
2025-10-29,Rajasthan,sikar,332703.0,2.0,2.0,0.0
2025-10-29,Rajasthan,sikar,332707.0,0.0,1.0,0.0
2025-10-29,Rajasthan,sikar,332708.0,2.0,2.0,0.0
2025-10-29,Rajasthan,sikar,332710.0,1.0,0.0,0.0
2025-10-29,Rajasthan,sirohi,307801.0,3.0,1.0,0.0
2025-10-29,Rajasthan,tonk,304802.0,3.0,0.0,0.0
2025-10-29,Rajasthan,udaipur,313027.0,0.0,1.0,0.0
2025-10-29,Rajasthan,udaipur,313706.0,1.0,0.0,0.0
2025-10-29,Rajasthan,udaipur,313802.0,5.0,0.0,0.0
2025-10-29,Rajasthan,udaipur,313906.0,2.0,1.0,0.0
2025-10-29,Tamil Nadu,chengalpattu,603127.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,chennai,600005.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,chennai,600010.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,chennai,600042.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,chennai,600081.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,chennai,600085.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,chennai,600108.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,chennai,600118.0,0.0,2.0,0.0
2025-10-29,Tamil Nadu,chennai,600119.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641005.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641006.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641010.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641020.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641025.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641033.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641035.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641101.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641103.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,coimbatore,641107.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,cuddalore,606103.0,3.0,0.0,0.0
2025-10-29,Tamil Nadu,cuddalore,606104.0,3.0,0.0,0.0
2025-10-29,Tamil Nadu,cuddalore,606106.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,cuddalore,606303.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,cuddalore,607002.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,cuddalore,607301.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,cuddalore,607303.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,dharmapuri,635205.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,dharmapuri,635301.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,dharmapuri,635303.0,0.0,3.0,0.0
2025-10-29,Tamil Nadu,dindigul,624001.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,dindigul,624002.0,2.0,1.0,0.0
2025-10-29,Tamil Nadu,dindigul,624210.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,dindigul,624220.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,dindigul,624401.0,4.0,1.0,0.0
2025-10-29,Tamil Nadu,dindigul,624612.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,erode,638002.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,erode,638057.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,erode,638103.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,erode,638112.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,erode,638115.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,erode,638301.0,3.0,0.0,0.0
2025-10-29,Tamil Nadu,erode,638312.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,erode,638460.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,erode,638501.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,erode,638504.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,600043.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,600056.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,600091.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,600100.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,600119.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,601301.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,602106.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,603202.0,0.0,2.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,603312.0,1.0,2.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,603401.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,kancheepuram,631553.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kanniyakumari,629002.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kanniyakumari,629157.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kanniyakumari,629161.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,kanniyakumari,629252.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,karur,621301.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,karur,639102.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,karur,639104.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,karur,639207.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,krishnagiri,635115.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,madurai,625019.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,madurai,625107.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,madurai,625110.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,madurai,625234.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,madurai,625501.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,nagapattinam,609001.0,4.0,1.0,0.0
2025-10-29,Tamil Nadu,nagapattinam,609401.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,nagapattinam,611001.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,nagapattinam,611111.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,namakkal,636202.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,namakkal,637001.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,namakkal,637208.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,namakkal,637402.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,namakkal,637408.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,namakkal,637503.0,3.0,0.0,0.0
2025-10-29,Tamil Nadu,perambalur,621103.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,perambalur,621109.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,pudukkottai,614616.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,pudukkottai,622101.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,pudukkottai,622304.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,ramanathapuram,623409.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,ramanathapuram,623515.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,ramanathapuram,623517.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,salem,636008.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,salem,636012.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,salem,636105.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,salem,636107.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,salem,636108.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,salem,636115.0,3.0,0.0,0.0
2025-10-29,Tamil Nadu,salem,636202.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,salem,636306.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,salem,636401.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,salem,637501.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,sivaganga,630202.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,sivaganga,630211.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,sivaganga,630551.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,sivaganga,630552.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tenkasi,627862.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,thanjavur,612402.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,thanjavur,612602.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,thanjavur,613007.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,thanjavur,614203.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,thanjavur,614303.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,thanjavur,614701.0,0.0,2.0,0.0
2025-10-29,Tamil Nadu,thanjavur,614903.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,the nilgiris,643236.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,the nilgiris,643241.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,thiruvarur,610001.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,thiruvarur,610003.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,thiruvarur,610102.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,thiruvarur,614102.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,thoothukkudi,628101.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,thoothukkudi,628202.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,thoothukkudi,628204.0,2.0,1.0,0.0
2025-10-29,Tamil Nadu,thoothukkudi,628301.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,thoothukkudi,628618.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruchirappalli,620015.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tiruchirappalli,621312.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruchirappalli,621711.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627006.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627357.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627401.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627416.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627651.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627757.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627806.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627812.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tirunelveli,627953.0,2.0,1.0,0.0
2025-10-29,Tamil Nadu,tirupattur,635702.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruppur,641604.0,5.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruppur,641654.0,1.0,2.0,0.0
2025-10-29,Tamil Nadu,tiruppur,641662.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tiruppur,642112.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tiruppur,642128.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tiruvallur,600019.0,4.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruvallur,600049.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tiruvallur,600058.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruvallur,600101.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruvallur,631204.0,1.0,1.0,0.0
2025-10-29,Tamil Nadu,tiruvallur,631303.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tiruvannamalai,604405.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,tiruvannamalai,604601.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruvannamalai,606706.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruvannamalai,606708.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruvannamalai,606803.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruvannamalai,606804.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,tiruvannamalai,632317.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,vellore,631004.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,vellore,632009.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,vellore,632013.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,vellore,632404.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,vellore,635651.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,vellore,635655.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,vellore,635702.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,vellore,635751.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,vellore,635854.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,villupuram,604204.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,villupuram,605104.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,villupuram,605106.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,villupuram,605401.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,villupuram,606207.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,villupuram,606401.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,viluppuram,605402.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,viluppuram,605702.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,viluppuram,605758.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,viluppuram,605802.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,viluppuram,606201.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,virudhunagar,626001.0,2.0,0.0,0.0
2025-10-29,Tamil Nadu,virudhunagar,626110.0,0.0,1.0,0.0
2025-10-29,Tamil Nadu,virudhunagar,626122.0,1.0,0.0,0.0
2025-10-29,Tamil Nadu,virudhunagar,626130.0,2.0,0.0,0.0
2025-10-29,Telangana,adilabad,504208.0,1.0,0.0,0.0
2025-10-29,Telangana,bhadradri kothagudem,507115.0,1.0,1.0,0.0
2025-10-29,Telangana,bhadradri kothagudem,507122.0,1.0,0.0,0.0
2025-10-29,Telangana,bhadradri kothagudem,507123.0,0.0,1.0,0.0
2025-10-29,Telangana,hanumakonda,506370.0,1.0,0.0,0.0
2025-10-29,Telangana,hanumakonda,506371.0,1.0,0.0,0.0
2025-10-29,Telangana,hyderabad,500007.0,2.0,0.0,0.0
2025-10-29,Telangana,hyderabad,500008.0,10.0,1.0,0.0
2025-10-29,Telangana,hyderabad,500010.0,0.0,1.0,0.0
2025-10-29,Telangana,hyderabad,500018.0,3.0,0.0,0.0
2025-10-29,Telangana,hyderabad,500025.0,2.0,0.0,0.0
2025-10-29,Telangana,hyderabad,500027.0,2.0,0.0,0.0
2025-10-29,Telangana,hyderabad,500033.0,1.0,1.0,0.0
2025-10-29,Telangana,hyderabad,500044.0,1.0,1.0,0.0
2025-10-29,Telangana,hyderabad,500059.0,3.0,1.0,2.0
2025-10-29,Telangana,hyderabad,500061.0,3.0,2.0,0.0
2025-10-29,Telangana,jagitial,505306.0,1.0,0.0,0.0
2025-10-29,Telangana,jagitial,505327.0,5.0,0.0,0.0
2025-10-29,Telangana,jangoan,506302.0,1.0,0.0,0.0
2025-10-29,Telangana,jogulamba gadwal,509127.0,2.0,1.0,0.0
2025-10-29,Telangana,jogulamba gadwal,509128.0,3.0,0.0,0.0
2025-10-29,Telangana,jogulamba gadwal,509129.0,3.0,0.0,0.0
2025-10-29,Telangana,k.v. rangareddy,500018.0,1.0,1.0,0.0
2025-10-29,Telangana,k.v. rangareddy,500032.0,1.0,2.0,0.0
2025-10-29,Telangana,k.v. rangareddy,500049.0,5.0,1.0,0.0
2025-10-29,Telangana,k.v. rangareddy,500052.0,7.0,1.0,0.0
2025-10-29,Telangana,k.v. rangareddy,500097.0,5.0,2.0,0.0
2025-10-29,Telangana,k.v. rangareddy,500098.0,2.0,0.0,0.0
2025-10-29,Telangana,k.v. rangareddy,501144.0,1.0,0.0,0.0
2025-10-29,Telangana,k.v. rangareddy,501359.0,1.0,1.0,0.0
2025-10-29,Telangana,k.v. rangareddy,501401.0,1.0,0.0,0.0
2025-10-29,Telangana,k.v. rangareddy,501504.0,1.0,0.0,0.0
2025-10-29,Telangana,k.v. rangareddy,501510.0,2.0,2.0,0.0
2025-10-29,Telangana,k.v. rangareddy,509321.0,2.0,0.0,0.0
2025-10-29,Telangana,k.v. rangareddy,509340.0,2.0,0.0,0.0
2025-10-29,Telangana,k.v. rangareddy,509408.0,0.0,2.0,0.0
2025-10-29,Telangana,k.v. rangareddy,509410.0,1.0,0.0,0.0
2025-10-29,Telangana,kamareddy,503110.0,2.0,1.0,0.0
2025-10-29,Telangana,kamareddy,503123.0,1.0,0.0,0.0
2025-10-29,Telangana,karimnagar,505188.0,3.0,0.0,0.0
2025-10-29,Telangana,karimnagar,505301.0,2.0,0.0,0.0
2025-10-29,Telangana,karimnagar,505401.0,1.0,0.0,0.0
2025-10-29,Telangana,karimnagar,505472.0,1.0,0.0,0.0
2025-10-29,Telangana,karimnagar,505480.0,1.0,0.0,0.0
2025-10-29,Telangana,khammam,507122.0,2.0,0.0,0.0
2025-10-29,Telangana,khammam,507161.0,1.0,0.0,0.0
2025-10-29,Telangana,mahabubabad,506317.0,1.0,0.0,0.0
2025-10-29,Telangana,mahabubabad,507211.0,1.0,0.0,0.0
2025-10-29,Telangana,mahabubnagar,509001.0,4.0,1.0,0.0
2025-10-29,Telangana,mahabubnagar,509337.0,1.0,0.0,0.0
2025-10-29,Telangana,mahabubnagar,509338.0,1.0,0.0,0.0
2025-10-29,Telangana,mahabubnagar,509339.0,1.0,4.0,0.0
2025-10-29,Telangana,mahabubnagar,509353.0,2.0,0.0,0.0
2025-10-29,Telangana,mancherial,504205.0,2.0,0.0,0.0
2025-10-29,Telangana,medak,502032.0,0.0,1.0,0.0
2025-10-29,Telangana,medak,502110.0,1.0,0.0,0.0
2025-10-29,Telangana,medak,502113.0,1.0,0.0,0.0
2025-10-29,Telangana,medak,502220.0,2.0,1.0,0.0
2025-10-29,Telangana,medak,502251.0,1.0,0.0,0.0
2025-10-29,Telangana,medak,502269.0,1.0,2.0,0.0
2025-10-29,Telangana,medak,502277.0,1.0,0.0,0.0
2025-10-29,Telangana,medak,502285.0,2.0,2.0,0.0
2025-10-29,Telangana,medak,502313.0,1.0,1.0,0.0
